UNIQUE_ID,Hire
245165299,1
245117359,1
245032067,1
243030975,1
245166242,1
245096001,1
245050623,1
245101670,1
245145232,1
238621378,1
245229461,1
245113960,1
245194451,1
242265546,1
245005546,1
244334408,1
245081153,1
245156412,1
245091226,1
233048109,1
232425493,1
245060567,1
245211889,1
245226459,1
244945818,1
244961466,1
223699200,1
245080519,1
245166647,1
244989748,1
245097386,1
245247256,1
245225046,1
245105553,1
245212797,1
245162284,1
245172865,1
245145157,1
245264325,1
245006211,1
245169047,1
244968548,1
122486436,1
245155947,1
245140745,1
245056800,1
245010527,1
245070991,1
242445320,1
245123538,1
244977675,1
245065788,1
245191039,1
245237160,1
245177193,1
241462525,1
245046720,1
245202492,1
229984071,1
245011479,1
245145842,1
245123335,1
245187810,1
245252212,1
245078565,1
245073758,1
244967460,1
245099000,1
245082032,1
239512149,1
227117606,1
241995384,1
245061207,1
245164523,1
245247523,1
245124326,1
245091221,1
245165249,1
245226120,1
242758897,1
245192475,1
245067710,1
245248001,1
245113474,1
245002975,1
244930818,1
245196208,1
245026619,1
245147827,1
245128723,1
241596047,1
244979226,1
240788520,1
245021824,1
244956242,1
245206971,1
245241740,1
245237394,1
245226067,1
245255130,1
125521028,1
242806835,1
245030673,1
245043801,1
245116968,1
245180340,1
245092246,1
245091989,1
236796233,1
245021850,1
245202221,1
242261172,1
244940102,1
245166762,1
245073348,1
234622756,1
245206266,1
245113044,1
245031795,1
245089708,1
245100385,1
245181416,1
244997505,1
245101153,1
245109472,1
245059742,1
244944520,1
245130587,1
245097642,1
244966914,1
245138191,1
245160740,1
221400030,1
245212311,1
244959938,1
241665246,1
241373224,1
243092191,1
244964674,1
245022456,1
245148619,1
245261406,1
125857499,1
245201581,1
235895677,1
245129179,1
245141266,1
245081230,1
245179923,1
245250893,1
240626947,1
245060577,1
245229149,1
245152712,1
239470277,1
228615774,1
245242755,1
245171692,1
235944592,1
245135781,1
245156124,1
245208089,1
245066035,1
245060551,1
245098106,1
241338401,1
245079332,1
245065637,1
244930667,1
245128148,1
243360854,1
244977383,1
122590365,1
245087223,1
245089610,1
245016196,1
245007561,1
245180139,1
245216205,1
245166947,1
245144430,1
122810275,1
245152705,1
245085940,1
245092118,1
238720469,1
245127689,1
245109114,1
245100430,1
245235524,1
245107641,1
245226281,1
245085657,1
245156599,1
245154953,1
245102374,1
245075803,1
245086023,1
244935669,1
245091927,1
245100745,1
245152282,1
245159960,1
244991647,1
245123873,1
245103477,1
245144949,1
245074457,1
245229389,1
245123687,1
245252182,1
245161235,1
245035564,1
245102091,1
244964597,1
244985008,1
245081608,1
245170974,1
245116564,1
245051416,1
245186480,1
245242002,1
245093453,1
245174854,1
244959554,1
244935360,1
245152535,1
241678991,1
245272968,1
245134522,1
245255482,1
245102487,1
245084894,1
245115076,1
245166680,1
125092751,1
245216795,1
245074048,1
245035199,1
235562614,1
245144639,1
245242085,1
245042444,1
245070813,1
245124874,1
245226891,1
245196978,1
245118097,1
223891829,1
245219180,1
245186409,1
245179623,1
245109764,1
245042256,1
245170137,1
245064606,1
244418625,1
245180277,1
245179112,1
245170535,1
245213911,1
245130864,1
245135338,1
245085604,1
232579258,1
244786953,1
245083894,1
245230474,1
245037672,1
245156089,1
242882075,1
245113083,1
245119013,1
244966244,1
245186728,1
244973608,1
241553650,1
245112420,1
244994904,1
245108549,1
245221012,1
229966157,1
245073240,1
244991655,1
120075759,1
245112148,1
245120372,1
245044356,1
245057166,1
245136296,1
245120838,1
240764806,1
245035346,1
245205790,1
245043725,1
245260480,1
245001973,1
245003621,1
245135058,1
242790065,1
245247454,1
245059555,1
244998849,1
243411946,1
245200991,1
245274105,1
245175597,1
245080246,1
234923118,1
245002239,1
245103651,1
238696423,1
125594054,1
245145984,1
245078756,1
245180938,1
244964757,1
245100801,1
244987619,1
245114580,1
245216758,1
245028135,1
245191383,1
245097608,1
235093889,1
245121728,1
245180976,1
239583219,1
244987529,1
245138556,1
244993302,1
244277622,1
245194566,1
239474933,1
245226061,1
245227768,1
245179910,1
245047872,1
240061250,1
245041517,1
245037060,1
245032961,1
232439390,1
245255547,1
245202932,1
245207393,1
245203040,1
245135068,1
245010579,1
243173021,1
245116833,1
245150741,1
245091243,1
245198486,1
245259886,1
245047453,1
245167141,1
245085101,1
232300072,1
245000497,1
245091726,1
245048041,1
242108587,1
245035555,1
245145746,1
245086472,1
245084897,1
245166310,1
245109315,1
245135352,1
245192848,1
245130788,1
245145242,1
235501020,1
245118252,1
245144110,1
245128884,1
128601644,1
121638744,1
245021376,1
245205124,1
245150348,1
245021537,1
129161617,1
245184928,1
245028109,1
245094053,1
244957504,1
245041899,1
245166261,1
245116376,1
245044435,1
245136607,1
244958003,1
245195035,1
245205368,1
245076352,1
126237468,1
245154282,1
244933794,1
239439734,1
245093341,1
233953832,1
245190910,1
244984721,1
245166767,1
245118667,1
244936350,1
244965040,1
128056006,1
245084624,1
245075618,1
244973741,1
245150432,1
245205853,1
245229080,1
244952906,1
245074136,1
245117275,1
245073377,1
245181440,1
244963803,1
245114180,1
245211814,1
245156872,1
244981925,1
245225545,1
245065609,1
245122304,1
245093196,1
245150192,1
245124580,1
240008381,1
244973425,1
245186537,1
243866115,1
245012812,1
245064506,1
245014942,1
245075734,1
245240017,1
245129649,1
245085379,1
244967967,1
245175729,1
239394100,1
244940132,1
245208325,1
245171114,1
245040835,1
233243321,1
245113043,1
245152109,1
245231439,1
245202890,1
245140781,1
245202809,1
242922263,1
242521272,1
245100136,1
241335589,1
245090219,1
245046588,1
245090144,1
122181336,1
245181480,1
245001425,1
245192112,1
245259113,1
245161169,1
245226045,1
245031467,1
239610576,1
244672074,1
245206433,1
245096499,1
232417855,1
245225261,1
238872295,1
245181475,1
245047745,1
245102047,1
239474138,1
245113597,1
245106722,1
245206861,1
245048150,1
245216267,1
245140443,1
244622038,1
245133532,1
245199044,1
245222270,1
245036088,1
245207949,1
237271787,1
245063868,1
245169754,1
245196790,1
245188321,1
244954480,1
245155877,1
245178750,1
241891531,1
245140224,1
231595625,1
245071110,1
245277883,1
245181771,1
244952880,1
245022833,1
245136772,1
245136246,1
244848623,1
245245110,1
245078913,1
244999226,1
242246793,1
244985047,1
245108449,1
245140829,1
240674542,1
230044120,1
245170498,1
245060640,1
240572063,1
239280277,1
245066132,1
244973687,1
245166668,1
244049660,1
245162341,1
244968611,1
245055346,1
244948305,1
245114880,1
242468404,1
245112638,1
245096689,1
245241103,1
245119174,1
245041630,1
245151275,1
245170710,1
242331177,1
245275151,1
244967871,1
244988818,1
245063389,1
245063682,1
240065100,1
124901647,1
245125108,1
245079098,1
245021394,1
245147493,1
245191124,1
238849888,1
245080503,1
245107141,1
245151791,1
245064449,1
245080520,1
129090216,1
245073261,1
245118383,1
244909050,1
245181839,1
245161039,1
245107550,1
245090520,1
245117360,1
245178624,1
245093346,1
245111803,1
245022720,1
245133746,1
245123333,1
245176449,1
244954035,1
245185056,1
245207344,1
245199183,1
245206667,1
245096766,1
245101773,1
240552346,1
245085229,1
244931028,1
245172585,1
245119643,1
245122398,1
245159824,1
245196374,1
245139485,1
245172511,1
245226461,1
245139808,1
245116708,1
244967234,1
244944634,1
245241848,1
245069762,1
245141320,1
245146406,1
245230977,1
245009137,1
244940560,1
245180725,1
245044396,1
245114158,1
245108318,1
245155605,1
244988989,1
245130791,1
245086408,1
245167147,1
245144422,1
244984652,1
245156732,1
245181738,1
245212307,1
245235743,1
239016741,1
245101926,1
245055561,1
245047098,1
245127759,1
245124335,1
245174423,1
245252129,1
245219383,1
245207849,1
245079994,1
245185675,1
242442413,1
245241743,1
239031344,1
241427297,1
240261278,1
245100656,1
245070234,1
245127990,1
244231855,1
245064301,1
245220402,1
245256028,1
245160871,1
245032461,1
245100408,1
245151354,1
245051138,1
245003436,1
245075032,1
244629031,1
230702492,1
245205873,1
245171531,1
245155989,1
245112571,1
245094067,1
245229323,1
245123100,1
245186294,1
245037526,1
245114154,1
241986635,1
243359684,1
245027772,1
245002178,1
245139130,1
245246381,1
245191877,1
245251418,1
242791077,1
244941091,1
245252260,1
125984614,1
244972286,1
245011544,1
245087708,1
245064642,1
244797505,1
245074781,1
245124554,1
241817275,1
245087317,1
245073537,1
245064784,1
237637272,1
245064965,1
245086319,1
245150214,1
245067678,1
245119568,1
242906329,1
245112955,1
122813298,1
245072831,1
245093012,1
234317947,1
245119636,1
245144743,1
245021228,1
245120591,1
244979023,1
245091455,1
245031549,1
245130673,1
245067304,1
244956347,1
245150868,1
244964930,1
244290605,1
245034949,1
245127407,1
245150314,1
245096727,1
245026002,1
231577651,1
244957600,1
245117167,1
242977376,1
245067122,1
244984840,1
245115128,1
244945959,1
245115341,1
245202905,1
245097376,1
245060681,1
244961124,1
245128985,1
245111982,1
244988033,1
245030127,1
245084444,1
245220239,1
244588530,1
245203329,0
245127268,0
245225283,0
245217086,0
245185380,0
245096151,0
245079388,0
245144704,0
244961199,0
245085194,0
245192188,0
245206968,0
245061530,0
245216887,0
245061918,0
245108959,0
245015823,0
245073284,0
245098533,0
245015148,0
245204977,0
245186977,0
245107170,0
242129605,0
245023532,0
245094068,0
245085430,0
245230120,0
245075574,0
245211362,0
245171693,0
121734656,0
245002512,0
245153046,0
245117338,0
245113639,0
245220684,0
245264854,0
244991167,0
226381273,0
245198315,0
245080148,0
245196443,0
245090631,0
245195860,0
245068278,0
244952052,0
245141551,0
245033641,0
244960688,0
245202774,0
245135578,0
231415841,0
244987651,0
245139162,0
234973763,0
245167774,0
245222606,0
245096120,0
245091492,0
242971856,0
245171593,0
245217078,0
245207928,0
245166592,0
245211902,0
245066239,0
245060967,0
245057242,0
245160608,0
245133624,0
245159588,0
244982626,0
245178847,0
245172978,0
245105628,0
245051032,0
239173408,0
245084645,0
245032916,0
245112206,0
245176733,0
245036746,0
245187705,0
245169510,0
244958839,0
245142309,0
244992910,0
245084500,0
245069812,0
245085490,0
244945589,0
245144452,0
125329969,0
245052007,0
245274271,0
245041333,0
245202022,0
234596175,0
245100055,0
245008235,0
245247172,0
245187838,0
244154418,0
243391758,0
245067180,0
245074836,0
245142020,0
245154622,0
245181078,0
241774483,0
245060802,0
244935805,0
245174356,0
244961587,0
245152675,0
235593398,0
245109100,0
245051900,0
245033630,0
245192771,0
133910211,0
245179347,0
245057767,0
245052570,0
245165790,0
244977803,0
244964512,0
245211118,0
241982151,0
245171841,0
245167396,0
244998858,0
245122791,0
245135827,0
245170685,0
245162263,0
244937136,0
241590422,0
245146550,0
245115005,0
245073402,0
244985780,0
245261354,0
245139710,0
245081195,0
231025818,0
242288245,0
245046316,0
245224795,0
245148232,0
245224739,0
244935111,0
245056028,0
244937351,0
245129209,0
245242184,0
245179913,0
245166714,0
245080593,0
245150844,0
245086075,0
245008120,0
245206276,0
245206550,0
245260439,0
245260360,0
228365169,0
245150901,0
245092816,0
245075073,0
245175066,0
245059991,0
245033144,0
245148020,0
245167432,0
244965338,0
245086817,0
245112222,0
244169670,0
245152065,0
245175044,0
244950168,0
245185561,0
245128464,0
244998661,0
245196796,0
245042622,0
245043553,0
245144693,0
245245395,0
245012886,0
245169787,0
245102007,0
245196538,0
245181016,0
245090762,0
245091951,0
245133544,0
243026936,0
245057316,0
245165734,0
245124740,0
245195133,0
245175161,0
245179789,0
236698490,0
245139317,0
245187519,0
244968095,0
244964945,0
244957163,0
245043116,0
245254661,0
245186049,0
245122312,0
245081120,0
245086156,0
245056367,0
128131161,0
245146740,0
244956008,0
245175423,0
244953027,0
245130237,0
245256600,0
245187516,0
245174649,0
245155312,0
244410361,0
245012501,0
245150887,0
245117486,0
245051308,0
245125071,0
245108955,0
245005321,0
245060099,0
245160450,0
233995410,0
244984990,0
233263815,0
244292501,0
245127952,0
245079142,0
245200691,0
245171726,0
245041848,0
245242303,0
245007964,0
245180077,0
245235495,0
244947916,0
245170368,0
244985330,0
245205624,0
245254444,0
245130635,0
245067068,0
245161977,0
245052715,0
245179298,0
245037991,0
245041314,0
245067227,0
245090239,0
245017414,0
245155431,0
245111704,0
245064689,0
244942310,0
245225600,0
245060040,0
240552567,0
245134095,0
239567941,0
244950418,0
243405074,0
245212492,0
245061568,0
245120470,0
241109731,0
245219245,0
245179128,0
245074029,0
245036012,0
245151303,0
245057257,0
245096579,0
245078999,0
245134442,0
245185674,0
245087592,0
245060886,0
245119463,0
245109218,0
245140604,0
245084165,0
244961057,0
245078434,0
245071246,0
245085023,0
245229956,0
245222781,0
244965246,0
242123170,0
245175605,0
239789003,0
245112344,0
240843434,0
245087624,0
230257297,0
245067450,0
245216653,0
245081327,0
245061861,0
245151114,0
245134696,0
245140636,0
245091936,0
245185343,0
245112728,0
245073230,0
245151183,0
245102196,0
245080295,0
245079281,0
245097156,0
245207165,0
245230656,0
245172739,0
245171396,0
245264514,0
245151287,0
245075090,0
245180894,0
245123750,0
245159883,0
245101924,0
245191598,0
245229148,0
245085596,0
245118423,0
245151381,0
245042066,0
245156413,0
124627996,0
245147019,0
125354354,0
245122193,0
245123604,0
245150957,0
245206670,0
245032229,0
245026037,0
245229103,0
245098289,0
245278411,0
245231726,0
245213509,0
245120912,0
238101308,0
245127707,0
245146910,0
245161482,0
245177289,0
245207900,0
245113454,0
245129996,0
245141007,0
239634464,0
245112933,0
245074268,0
245160525,0
245192569,0
245155093,0
245117218,0
245242204,0
245151623,0
245231802,0
245091861,0
245013875,0
124928398,0
245146219,0
245118389,0
245152883,0
245090896,0
245100202,0
245109402,0
245048211,0
245205997,0
245108253,0
245207788,0
245140623,0
245152431,0
245103686,0
245220727,0
244989776,0
245161496,0
245144002,0
245145502,0
245196446,0
245125019,0
245159604,0
241798168,0
245101531,0
238475118,0
245011008,0
245109457,0
244989845,0
245130595,0
244956548,0
245151636,0
241840660,0
245114491,0
245180819,0
244973486,0
245114847,0
245256148,0
245113092,0
244992620,0
245066309,0
245066685,0
245075009,0
125388949,0
245043563,0
244973717,0
245092727,0
245091697,0
245133847,0
245136238,0
232487774,0
245100492,0
245097030,0
245095602,0
245254782,0
245133666,0
245160188,0
245207622,0
244986095,0
232320128,0
245192712,0
244929932,0
241829949,0
244932780,0
245177015,0
245201938,0
245180439,0
245212860,0
245120392,0
245201215,0
245254600,0
245247588,0
245164574,0
245030976,0
245061023,0
245237149,0
244973376,0
245155432,0
245175315,0
245140727,0
245154295,0
245190675,0
245181937,0
245155926,0
245091347,0
245129318,0
245150929,0
245140756,0
245022765,0
245216367,0
245246002,0
245103431,0
245107744,0
245261109,0
245124901,0
245041436,0
245241474,0
245100351,0
245109070,0
245012655,0
245123511,0
245147704,0
245205872,0
245085976,0
245014647,0
245016283,0
245121971,0
245274386,0
245122310,0
245046356,0
245146502,0
245081248,0
245091541,0
244964754,0
245146410,0
245124865,0
245135377,0
245074237,0
245256472,0
245229412,0
245230784,0
245202936,0
244256659,0
245036779,0
245187557,0
245196076,0
245043777,0
245093581,0
245173189,0
245118395,0
245150279,0
245120903,0
245095956,0
245241027,0
231316963,0
245146885,0
244988097,0
245200959,0
245129619,0
245060592,0
245202667,0
245134472,0
245091691,0
245121012,0
244964786,0
245069561,0
245090795,0
242701989,0
245202601,0
245051869,0
244942102,0
245050367,0
245181278,0
245219596,0
245198971,0
242188546,0
245103244,0
245226345,0
245192684,0
245087156,0
245248745,0
234569735,0
245140866,0
230765516,0
245014871,0
245098206,0
245081525,0
245089635,0
244985227,0
245100816,0
245133657,0
245250765,0
241584254,0
245187809,0
245171170,0
245090400,0
245089503,0
245057597,0
245247459,0
245130042,0
245156010,0
245197190,0
244963250,0
245061210,0
245156612,0
245074708,0
129477105,0
245136733,0
245216837,0
122558527,0
244954629,0
245170080,0
245032943,0
245190894,0
245194874,0
245113526,0
245052904,0
245162135,0
242301971,0
245134600,0
245113460,0
245096473,0
245107285,0
244922410,0
245150592,0
245064598,0
244960493,0
245119710,0
245122249,0
244955263,0
244961453,0
245246877,0
125237367,0
245196918,0
245046454,0
245155518,0
245062316,0
245177051,0
245101449,0
245098090,0
241658019,0
244936678,0
244987714,0
245255189,0
245235335,0
245022065,0
245146365,0
245129317,0
245033540,0
245090277,0
245246377,0
245079631,0
245087423,0
245122410,0
245118273,0
238279727,0
245252169,0
245267706,0
245190787,0
245251641,0
245192889,0
245117471,0
245093075,0
245070668,0
244984511,0
245066388,0
245112963,0
245217109,0
245139839,0
245118453,0
245089960,0
245084401,0
245124821,0
245007355,0
245108003,0
242196579,0
245074086,0
245085027,0
232817673,0
245270023,0
245000430,0
244944677,0
245075354,0
245176018,0
245213755,0
245156058,0
245121180,0
245199141,0
244978580,0
244941406,0
245201797,0
245180089,0
245084724,0
245101605,0
245187397,0
245207750,0
245091525,0
245246968,0
245185367,0
244953974,0
245185960,0
245133964,0
245180279,0
245118882,0
245176806,0
245096268,0
245156067,0
245012439,0
245048395,0
245152377,0
245160307,0
245169673,0
245231599,0
245048477,0
245219469,0
245205740,0
245074400,0
245121494,0
244962788,0
245205218,0
245220483,0
232228141,0
245140334,0
245093945,0
245130013,0
245166127,0
245128274,0
245245339,0
245078767,0
245116930,0
245037781,0
245140585,0
245102932,0
245269761,0
245219223,0
245251766,0
245165251,0
245107593,0
244968934,0
245142086,0
245114523,0
245184952,0
245235202,0
245100523,0
245070807,0
245056384,0
245146183,0
245226474,0
245144600,0
245213749,0
245097154,0
245080023,0
245043520,0
245173085,0
245080312,0
245152191,0
245159806,0
245252532,0
245174838,0
245084090,0
244964866,0
245147039,0
245087440,0
244982051,0
245016686,0
245122625,0
245146753,0
245107646,0
245224891,0
245086741,0
244984666,0
245062205,0
245181756,0
245100424,0
245152181,0
244960543,0
245055109,0
245074281,0
244968407,0
245038356,0
245043129,0
245123847,0
245087239,0
245127156,0
245167001,0
238425165,0
245036486,0
245090787,0
245028455,0
245205747,0
244978941,0
245037592,0
245152473,0
245136104,0
244949631,0
245108719,0
245170988,0
244980762,0
245103573,0
245089077,0
245201579,0
230276302,0
245196193,0
245171499,0
245186493,0
245140220,0
245196172,0
122883674,0
245259279,0
245156232,0
245129336,0
245151535,0
245201090,0
245169755,0
245125053,0
245017841,0
245140094,0
245092129,0
245129244,0
245060833,0
245196496,0
245106823,0
245142043,0
245065075,0
245128153,0
245033331,0
245194959,0
245252764,0
245207890,0
245211823,0
245234641,0
245093276,0
245240363,0
245021713,0
245198458,0
245052320,0
245086374,0
245118006,0
245090685,0
245042580,0
244985666,0
245174884,0
244286331,0
245002813,0
244964621,0
245059583,0
242594670,0
244894953,0
245170549,0
245174611,0
245097023,0
244967034,0
245176103,0
245155707,0
245154486,0
238465003,0
245124796,0
245207096,0
245123647,0
240880229,0
245040558,0
245178893,0
245122787,0
245107110,0
245112739,0
235440469,0
245107606,0
245047166,0
245211665,0
245085350,0
245122170,0
245212568,0
244917891,0
245087527,0
245154603,0
245040501,0
245097521,0
245187396,0
245226499,0
245128977,0
241500563,0
245152617,0
245093334,0
245140686,0
245096597,0
245055627,0
244999025,0
241808166,0
245073705,0
245138831,0
245130601,0
245099705,0
245067471,0
245187004,0
245127441,0
245152331,0
245202214,0
245202457,0
245145579,0
242180092,0
245028247,0
245120501,0
245144803,0
245123814,0
245141549,0
244991125,0
245141179,0
245186678,0
244972267,0
245229179,0
245190028,0
245176277,0
244533694,0
244989604,0
245096767,0
244964284,0
245074816,0
245052255,0
245085559,0
245098542,0
245160769,0
122369165,0
245145500,0
245219861,0
244985872,0
129236840,0
245260675,0
245133607,0
245139897,0
238585319,0
245144562,0
244972216,0
245013968,0
245150553,0
245157299,0
245062199,0
245126833,0
245187622,0
245208479,0
245165079,0
245118260,0
245070148,0
241220162,0
245269215,0
245108951,0
245063581,0
245096683,0
245201829,0
245097228,0
245087253,0
244985764,0
245167363,0
244947722,0
244988205,0
244987431,0
245171707,0
245176479,0
245174637,0
245154366,0
245052495,0
245117013,0
245185113,0
245092091,0
244954960,0
244982113,0
245045668,0
244989621,0
244945447,0
245010243,0
244981928,0
245177600,0
244948376,0
245236878,0
245192990,0
245087299,0
245089141,0
245146287,0
245044399,0
245043700,0
245216787,0
239601948,0
245124778,0
245084788,0
245091295,0
244988909,0
245152512,0
245196515,0
245114650,0
245207131,0
245206144,0
245212741,0
245086101,0
245100354,0
244514993,0
245033187,0
125637261,0
230510806,0
245135734,0
245180993,0
245161299,0
245248101,0
245095918,0
244997072,0
123305025,0
245113645,0
245140943,0
245146408,0
245113114,0
245147024,0
245170509,0
245109906,0
245098061,0
245167380,0
245076253,0
245070671,0
245093227,0
245109529,0
245186112,0
245155919,0
245134457,0
245142107,0
245241642,0
245051329,0
245037442,0
245155695,0
245155678,0
245113613,0
245154493,0
244953146,0
245221598,0
244954494,0
245190921,0
245152666,0
244994659,0
245060970,0
245121005,0
245171549,0
245122905,0
245162029,0
245027842,0
245229020,0
125746000,0
245173300,0
245074901,0
245146571,0
241013620,0
245141516,0
229999012,0
245178745,0
245160706,0
130673714,0
245195504,0
245109224,0
245145198,0
245040488,0
242938701,0
245170901,0
245129377,0
245244735,0
245103618,0
244969026,0
245026053,0
245027211,0
244950844,0
245039419,0
245195558,0
245205015,0
244998736,0
245096593,0
245140681,0
245081002,0
245108961,0
245080585,0
245166324,0
245236012,0
245202470,0
245195418,0
245205581,0
245119120,0
245176908,0
245102812,0
245057464,0
242575537,0
245095777,0
244964867,0
244971834,0
245170811,0
245269934,0
244954071,0
245013840,0
245033117,0
245102496,0
245046266,0
245226688,0
245129327,0
245114667,0
245173002,0
245063824,0
245041843,0
245107518,0
245152751,0
231733959,0
245190294,0
244974543,0
245187329,0
245231409,0
245060086,0
245064424,0
245098446,0
245165681,0
245074697,0
245197287,0
228411684,0
245160246,0
245180098,0
245036031,0
245082142,0
245102412,0
245103289,0
245212369,0
245248495,0
245025486,0
242583134,0
245073628,0
245166636,0
245145699,0
245265140,0
245120380,0
245147943,0
245113588,0
245181576,0
245111600,0
245080700,0
245229722,0
245033338,0
245206687,0
245185718,0
245120341,0
245073783,0
245247439,0
233098238,0
245125157,0
245101417,0
245146648,0
245205838,0
245191639,0
245080721,0
245228741,0
245226779,0
245171185,0
245236757,0
245040289,0
245160514,0
244953133,0
245080143,0
245116664,0
245205961,0
245164664,0
245185719,0
245184973,0
245191350,0
245134003,0
245060428,0
245225855,0
